months_as_customer,age,policy_deductable,policy_annual_premium,umbrella_limit,capital-gains,capital-loss,incident_hour_of_the_day,number_of_vehicles_involved,bodily_injuries,witnesses,injury_claim,property_claim,vehicle_claim,auto_year,customer_tenure_days,incident_day_of_week,incident_is_weekend,vehicle_age_at_incident,net_capital,injury_claim_ratio,property_claim_ratio,vehicle_claim_ratio,claim_to_premium_ratio,incident_complexity,policy_state_IN,policy_state_OH,policy_csl_250/500,policy_csl_500/1000,insured_sex_MALE,insured_education_level_College,insured_education_level_High School,insured_education_level_JD,insured_education_level_MD,insured_education_level_Masters,insured_education_level_PhD,insured_occupation_armed-forces,insured_occupation_craft-repair,insured_occupation_exec-managerial,insured_occupation_farming-fishing,insured_occupation_handlers-cleaners,insured_occupation_machine-op-inspct,insured_occupation_other-service,insured_occupation_priv-house-serv,insured_occupation_prof-specialty,insured_occupation_protective-serv,insured_occupation_sales,insured_occupation_tech-support,insured_occupation_transport-moving,insured_hobbies_basketball,insured_hobbies_board-games,insured_hobbies_bungie-jumping,insured_hobbies_camping,insured_hobbies_chess,insured_hobbies_cross-fit,insured_hobbies_dancing,insured_hobbies_exercise,insured_hobbies_golf,insured_hobbies_hiking,insured_hobbies_kayaking,insured_hobbies_movies,insured_hobbies_paintball,insured_hobbies_polo,insured_hobbies_reading,insured_hobbies_skydiving,insured_hobbies_sleeping,insured_hobbies_video-games,insured_hobbies_yachting,insured_relationship_not-in-family,insured_relationship_other-relative,insured_relationship_own-child,insured_relationship_unmarried,insured_relationship_wife,incident_type_Parked Car,incident_type_Single Vehicle Collision,incident_type_Vehicle Theft,collision_type_Rear Collision,collision_type_Side Collision,collision_type_Unknown,incident_severity_Minor Damage,incident_severity_Total Loss,incident_severity_Trivial Damage,authorities_contacted_Fire,authorities_contacted_Other,authorities_contacted_Police,incident_state_NY,incident_state_OH,incident_state_PA,incident_state_SC,incident_state_VA,incident_state_WV,incident_city_Columbus,incident_city_Hillsdale,incident_city_Northbend,incident_city_Northbrook,incident_city_Riverwood,incident_city_Springfield,property_damage_Unknown,property_damage_YES,police_report_available_Unknown,police_report_available_YES,auto_make_Audi,auto_make_BMW,auto_make_Chevrolet,auto_make_Dodge,auto_make_Ford,auto_make_Honda,auto_make_Jeep,auto_make_Mercedes,auto_make_Nissan,auto_make_Saab,auto_make_Suburu,auto_make_Toyota,auto_make_Volkswagen,incident_time_bucket_Evening,incident_time_bucket_Morning,incident_time_bucket_Night
0.2698347500732554,0.334073453910285,-1.0399656435679563,-0.013465329016815061,1.2624890127883643,0.47648006934120174,0.9538505081700629,1.4905230943442151,-0.8238649762007128,1.2296926501022896,0.461837853772224,0.09768964808381879,1.7461391721635156,1.3429733882631227,-0.5160612504077055,-0.048840127959397094,-1.0364336425375131,-0.6515377383555188,0.5160612504076945,1.037407062139142,-0.9544902923500049,0.8879220276755714,0.08427078959808616,1.0419841023653644,0.39891390884912803,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2.1124221048220204,2.4138230031551786,1.412783515790431,-0.4886230524286849,-0.4794758203104481,-0.9019267788874382,-0.8617395714633288,1.3465946379571725,1.1400563019893057,0.009759465477002306,0.461837853772224,2.1003499816666586,2.131846180027026,2.2054073608569063,0.14918045169696045,0.3731201052112356,1.4951580588242674,1.5348305111596448,-0.14918045169697136,-1.2772858906516242,0.28844393089235454,0.3126013846145672,-0.4866762733408288,2.325973544668368,0.9838316637598726,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-1.2511689625731308,-1.7456760953346089,-1.0399656435679563,-0.1681907139429295,0.8269978045136612,-0.9019267788874382,0.9538505081700629,-0.3805468386873412,-0.8238649762007128,0.009759465477002306,-1.3386995878348875,-0.5582482298552894,0.4189752741385335,0.2363243902604116,-0.8486821014600384,0.5708790494421323,-0.023796961992800816,-0.6515377383555188,0.8486821014600274,0.04317653208136333,-1.1041027451476964,0.5762900126841938,0.45538638050838015,0.1109907154083042,-1.355839355883106,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
-0.7209905255935334,-0.5416105668244071,-0.22238259044849376,-1.310396779836849,-0.4794758203104481,0.9933826374269418,-0.213823111672589,-0.9562606642355124,-0.8238649762007128,0.009759465477002306,-0.4384308670313317,-1.2941285366682265,-1.302190406112615,-1.7422940910895772,0.8144221538016264,-1.4655539205287589,-0.023796961992800816,-0.6515377383555188,-0.8144221538016372,0.561004933153123,0.28844393089235454,0.3126013846145672,-0.4866762733408288,-1.4615926730266133,-0.7709216009723612,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
-0.2081949881870374,-0.10376855645706107,1.412783515790431,0.18326045833230545,-0.4794758203104481,0.5805785031918022,-1.0219386961368633,0.051238530473787215,-0.8238649762007128,-1.2101737191482849,0.461837853772224,-0.6627883291518347,0.20745852789080205,-0.2293263848685416,-0.349750824881539,0.418183819433342,-0.023796961992800816,-0.6515377383555188,0.34975082488152803,-0.32448163267958613,-0.9544902923500049,0.8879220276755714,0.08427078959808616,-0.3355111660722258,-0.7709216009723612,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2.3383997992723407,2.085441495379669,1.412783515790431,-0.5122252297902956,-0.4794758203104481,1.0974810712775422,0.9538505081700629,0.051238530473787215,2.1220169410843153,-1.2101737191482849,-1.3386995878348875,0.632688979777904,0.6470815691115773,0.21990212174050539,-1.014992526986205,1.2654561322869955,-0.023796961992800816,-0.6515377383555188,1.014992526986194,1.4853286290662142,0.5416342356269089,0.5762900126841938,-0.9053707861626996,0.4879584981809066,-0.18600384606161657,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.164254464707623,-1.4172945875590992,-0.22238259044849376,-0.23342450970626952,1.6979802210630675,1.3810595634912468,0.9538505081700629,-1.6759029461707264,1.1400563019893057,0.009759465477002306,0.461837853772224,-0.33686919605084037,-0.33377549927251093,0.1377907791409744,1.1470430048539593,-0.4443580164211905,1.4951580588242674,1.5348305111596448,-1.1470430048539701,1.6898708474895594,-0.5555237515561613,-0.5663607089508563,0.9089721027320734,-0.013228541863922309,0.9838316637598726,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
-0.5558529796490685,-0.8699920745999167,-1.0399656435679563,-2.2445267057268468,2.1334714293377703,1.0185098455977764,0.9538505081700629,-0.3805468386873412,-0.8238649762007128,-1.2101737191482849,0.461837853772224,1.3788183159336393,-0.06626902607685048,0.9912189915786804,1.6459742814324587,-0.3855144887592664,-1.0364336425375131,-0.6515377383555188,-1.6459742814324694,1.4283675049483207,0.840859141222292,-0.9818700622726926,0.08427078959808616,2.684968143309754,-0.7709216009723612,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
-0.382023983918053,-0.21322905904889758,-1.0399656435679563,0.4827540596101046,-0.4794758203104481,0.7313417522168096,-0.3918221390876274,1.0587377251830867,-0.8238649762007128,0.009759465477002306,-1.3386995878348875,-0.16468550309182448,1.2152736129535227,0.8005087765088019,1.6459742814324587,-1.7567921397162565,-1.542751982809869,-0.6515377383555188,-1.6459742814324694,0.24254046649399086,-0.9544902923500049,0.8879220276755714,0.08427078959808616,0.37755526426988495,-1.355839355883106,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.06913179160222496,0.005691946134775455,1.412783515790431,0.8987014596061289,-0.4794758203104481,1.1441458864519491,-0.01802418151604676,-0.524475295074384,1.1400563019893057,1.2296926501022896,-1.3386995878348875,-0.28562404933684754,-0.2819331595059101,0.5504664945282947,1.4796638559062922,1.3034437260940603,1.4951580588242674,1.5348305111596448,-1.4796638559063031,0.8121517076729265,-0.7749553489927752,-0.7948908532778661,1.2718406805110285,-0.11539759772999535,0.39891390884912803,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2.2254109520471808,2.5232835057470155,-0.22238259044849376,-0.2804649604200353,1.2624890127883643,-0.9019267788874382,0.9538505081700629,1.2026661815701296,1.1400563019893057,0.009759465477002306,-1.3386995878348875,-1.5237067939469142,-0.4478286467590328,0.21142611218184412,0.9807325793277929,-0.06187508661868407,-0.023796961992800816,-0.6515377383555188,-0.9807325793278037,0.04317653208136333,-2.749839725922302,-0.5663607089508563,2.723314991626845,-0.16536155075105233,-0.18600384606161657,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0.11338865391534139,0.2246129513184485,1.412783515790431,-1.5622352903654242,-0.4794758203104481,0.7744169662239546,0.9538505081700629,0.4830238996349156,1.1400563019893057,0.009759465477002306,0.461837853772224,-1.5237067939469142,-0.5535870198828986,-0.2552841641419417,-1.5139238035647045,-0.5128846562300134,-1.0364336425375131,-0.6515377383555188,1.5139238035646931,1.2523058485839225,-2.749839725922302,-0.28069802854209364,2.496522130514999,-0.021631960702010383,0.9838316637598726,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4431804712576104,1.7570599876041597,1.412783515790431,-1.1646451394284305,-0.4794758203104481,1.7077132697120962,-1.474056225771061,1.2026661815701296,1.1400563019893057,-1.2101737191482849,-1.3386995878348875,2.1413460990378526,-0.29852270823122234,0.5165624562936496,-0.8486821014600384,1.040882415956994,1.4951580588242674,1.5348305111596448,0.8486821014600274,0.15968792232250928,2.1873712164015147,-1.1376860697683815,-0.9053707861626996,1.2097472901896855,-0.7709216009723612,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1.816912812079294,1.7570599876041597,1.412783515790431,0.050744066687428195,-0.4794758203104481,-0.9019267788874382,-0.1497434618031752,0.4830238996349156,-0.8238649762007128,1.2296926501022896,0.461837853772224,0.15303440653493106,1.8581186260593734,1.8907355059916071,0.9807325793277929,1.492264412958589,-1.542751982809869,-0.6515377383555188,-0.9807325793278037,-0.7594574895798644,-1.1041027451476964,0.5762900126841938,0.45538638050838015,1.3639695372407086,0.39891390884912803,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.28721764964635693,0.11515244872661197,-0.22238259044849376,-1.5287988724364758,-0.4794758203104481,-0.9019267788874382,-0.9507390851708479,-0.8123322078484696,-0.8238649762007128,0.009759465477002306,1.3621065745757797,-0.07244423900663739,1.4019060361132858,0.9912189915786804,-0.017129973829206037,0.8278539487252184,-1.0364336425375131,-0.6515377383555188,0.017129973829195105,-1.342014440785594,-0.9544902923500049,0.8879220276755714,0.08427078959808616,1.8026018497469831,0.39891390884912803,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
-1.7031243514737713,-0.43215006423257063,1.412783515790431,0.04308155424537795,-0.4794758203104481,-0.9019267788874382,0.9538505081700629,0.6269523560219584,1.1400563019893057,0.009759465477002306,1.3621065745757797,1.8584728891766122,0.746618861463451,0.32161423644444054,0.14918045169696045,-1.616014586195957,0.48252137827955527,-0.6515377383555188,-0.14918045169697136,0.04317653208136333,1.8075857592996827,0.3126013846145672,-1.7427598118064396,0.5142193717163273,1.5687494186706172,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.46104664537737255,0.4435339565021215,1.412783515790431,0.2691871352894185,-0.4794758203104481,-0.9019267788874382,-0.08566381193376135,-1.1001891206225551,-0.8238649762007128,0.009759465477002306,1.3621065745757797,-1.1875386315031213,-1.3644012138325359,-1.661772000282295,-0.017129973829206037,1.5481285214983902,-0.5301153022651569,-0.6515377383555188,0.017129973829195105,-0.712852933483406,0.840859141222292,-0.9818700622726926,0.08427078959808616,-1.5001736740683052,0.39891390884912803,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
